"224.060","-","NH","Claremont","","WX1NH","97.4","",,"Sullivan","","","53.070 Claremont, NH","2018/07/07",
"224.080","-","CT","New Haven","","KB1CDI","88.5","",,"New Haven","","13782","Donkey Dusters Net","2013/11/16",
"224.100","-","MA","Mt. Greylock","","K1FFK","162.2","",,"Berkshire","","","","2015/10/29",
"224.100","-","RI","Coventry","","N1JBC","67.0","",,"Kent","","","Quahog Net,AllStar Node 50532","2020/03/05",
"224.120","-","CT","Vernon","","W1HDN","82.5","",,"Tolland","","","53.450 (Vernon, CT),[W1HDN West Net]","2008/02/02",
"224.140","-","CT","Salem","","W1DX","103.5","",,"New London","","","147.060 (Salem, CT)","2012/09/12",
"224.160","-","MA","Wilmington","","K1KZP","67.0","",,"Middlesex","","","Phantom Net","2018/09/13",
"224.180","-","MA","Swansea","","KB1NYT","67.0","","Local","Bristol","","783892","","2014/05/22",
"224.180","-","ME","Frenchville","","N1CHF","","",,"Aroostook",,"","","",
"224.200","-","NH","Chester","","K1OX","","",,"Rockingham","","","","2019/02/21",
"224.220","-","CT","Bristol","","WA1IXU","118.8","",,"Hartford",,"","","",
"224.220","-","MA","Bourne","","N1YHS","100.0","",,"Barnstable","","","","2015/10/06",
"224.220","-","NH","Exeter","","K1KN","67.0","","OFF","Rockingham","","","","2015/11/30",
"224.240","-","MA","Framingham","","WB1CTO"," 103.5","",,"Middlesex","","","","2012/08/30",
"224.240","-","ME","Exeter","","AA1PN","103.5","",,"Penobscot","","","KQ1L 220 Net","2016/01/29",
"224.260","-","MA","Wakefield","","WA1WYA","67.0","","OFF","Middlesex","","","","2019/05/06",
"224.280","-","CT","West Hartford","","N1XLU","114.8","",,"Hartford","","","","2011/03/11",
"224.280","-","ME","Washington","","KC1CG","91.5","",,"Knox","","","","2007/12/30",
"224.300","-","CT","Rocky Hill","","KB1CDI","88.5","",,"Hartford","","","53.470 (Rocky Hill, CT)","2012/03/06",
"224.300","-","MA","Lawrence","","N1EXC","88.5","",,"Essex","","","Spanish","2013/11/12",
"224.300","-","RI","West Warwick","","K1WYC","100.0","","OFF","Kent","","","","2019/05/26",
"224.320","-","CT","Warren","","KB1CDI","88.5","",,"Litchfield","","13782","Donkey Dusters Net","2012/06/09",
"224.320","-","MA","Walpole","","W1ZSA","118.8","",,"Norfolk",,"","","",
"224.320","-","ME","Nobleboro","","W1AUX","103.5","",,"Lincoln","","","KQ1L 220 Net","2015/12/16",
"224.340","-","MA","Fitchburg","","AB1GF","103.5","","Local","Worcester","","","","2014/05/21",
"224.340","-","MA","Harwich","","K1KEK","100.0","",,"Barnstable","","468451","","2014/10/29",
"224.360","-","CT","Vernon","","KB1AEV","151.4","151.4*",,"Tolland","4395","147345","KB1AEV Net","2018/11/13",
"224.360","-","MA","Milton","","N1MV","","","Local","Norfolk","","","","2012/03/06",
"224.380","-","CT","Ledyard","","W1DX","103.5","","OFF","New London","","","145.390 (Ledyard, CT),TX Only","2014/11/09",
"224.380","-","MA","Paxton","","W1XOJ"," ","",,"Worcester","","","","2014/10/21",
"224.400","-","MA","Quincy","","N1KUG","103.5","",,"Norfolk","4136","","MMRA2 Net,[MMRA Net]","2014/04/21",
"224.420","-","MA","Fall River","","NN1D","67.0","",,"Bristol","","","","2019/12/11",
"224.440","-","MA","Winchendon","","AA1JD","","","OFF","Worcester","","","224.760 (Leominster, MA)","2019/09/08",
"224.460","-","NH","Derry","","K1CA","85.4","","OFF","Rockingham","","","[146.850 (Derry, NH)]","2017/03/22",
"224.480","-","MA","Worcester","","N1EKO"," ","",,"Worcester","","","","2014/05/23",
"224.500","-","CT","West Haven","","K1SOX","77.0","",,"New Haven","","","[K1SOX Net]","2009/12/20",
"224.500","-","NH","Goffstown","","N1IMO","88.5","",,"Hillsborough","","","N1IMO Net","2016/05/01",
"224.520","-","MA","Andover","","N1LHP","88.5","",,"Essex","","","Phantom Net","2018/09/13",
"224.540","-","NH","Pittsfield","","N1AKE","103.5","",,"Merrimack",,"","","",
"224.560","-","RI","North Providence","","NB1RI","67.0","","OFF","Providence","","","","2020/01/10",
"224.580","-","MA","Weymouth","","W1SSH","100.0","",,"Norfolk","","","","2019/08/18",
"224.600","-","CT","Vernon","","K1WMS","123.0","",,"Tolland","","","449.375 (West Hartford, CT)","2016/08/21",
"224.600","-","NH","Ossipee","","W1WU","123.0","",,"Carroll","","","N1IMO Net","2018/10/13",
"224.620","-","ME","Hebron","","W1IF","103.5","",,"Oxford","","","","2014/05/23",
"224.620","-","RI","Providence","","N1BS","67.0","67.0*","OFF","Providence","","","","2019/05/26",
"224.640","-","MA","Pepperell","","WA1VVH"," ","",,"Middlesex","","","927.4652 (Pepperell, MA)","2012/04/12",
"224.660","-","MA","Medway","","W1KG"," ","",,"Norfolk","","","147.060 (Medway, MA)","2008/02/02",
"224.680","-","CT","Rocky Hill","","N1JBS","123.0","",,"Hartford","","","","2017/02/24",
"224.680","-","MA","Methuen","","K1UTS","88.5","",,"Essex","","","Phantom Net","2019/05/16",
"224.700","-","CT","Hebron","","N1CBD","156.7","",,"Tolland",,"","","",
"224.700","-","MA","Weston","","N1NOM","103.5","",,"Middlesex","4136","","MMRA2 Net,[MMRA Net]","2014/11/23",
"224.720","-","ME","Augusta","","KQ1L","103.5","",,"Kennebec","","","KQ1L 220 Net","2015/12/16",
"224.720","-","NH","Pembroke","","K1KZP"," 88.5","",,"Merrimack","","","Phantom Net","2017/03/18",
"224.740","-","MA","Pelham","","WA1VEI","88.5","",,"Hampshire","","516385","","2014/05/09",
"224.760","-","MA","Leominster","","AA1JD","85.4","",,"Worcester","","","224.440 (Winchendon, MA)","2019/12/10",
"224.780","-","CT","Rocky Hill","","KB1CDI","88.5","",,"Hartford","","","53.470 (Rocky Hill, CT)","2014/05/09",
"224.780","-","MA","Wrentham","","K1LBG","","",,"Norfolk","","","","2016/05/26",
"224.780","-","ME","Waldoboro","","N1PS","107.2","",,"Lincoln",,"","","",
"224.780","-","NH","Dover","","WM1P","131.8","",,"Strafford","","","","2019/06/07",
"224.800","-","CT","Meriden","","K1HSN","77.0","",,"New Haven","","","[KB1AEV Net]","2014/09/09",
"224.800","-","MA","Dartmouth","","W1AEC","67.0","",,"Bristol","4215","4215/W1AEC-L","RB:440","2020/01/28",
"224.800","-","MA","Dartmouth",,"W1AEC","67",,,,,,"Aux RX for W1AEC Dartmouth, MA"
"224.800","-","NH","Franklin","","W1JY","123.0","",,"Merrimack","","","","2019/09/15",
"224.820","-","CT","Bristol","","KB1CDI","88.5","",,"Hartford","","13782","Donkey Dusters Net","2012/06/09",
"224.820","-","NH","Candia","","N1IMO","88.5","",,"Rockingham","","","","2016/04/03",
"224.840","-","CT","Newington","","W1AW","127.3","",,"Hartford","","","145.450 (Newington, CT)","2008/02/02",
"224.840","-","MA","Boston","","KB1NZZ","71.9","","OFF","Suffolk","","","","2016/05/20",
"224.840","-","ME","Corinna","","KB1UAS","103.5","",,"Penobscot","","625971","449.725 (Corinna, ME),[KQ1L 220 Net]","2016/01/29",
"224.860","-","MA","Dighton","","WM1P","131.8","","Local","Bristol","","","","2016/04/24",
"224.880","-","MA","Marlborough","","W1MRA","103.5","","OFF","Middlesex","","","[MMRA Net],[MMRA2 Net]","2019/04/15",
"224.900","-","MA","Douglas","","AA2S","","103.5","Local","Worcester","","","","2014/05/07",
"224.900","-","MA","Gloucester","","W1GLO"," ","","Local","Essex","","","","2017/01/29",
"224.900","-","ME","Dedham","","KC1FRJ","103.5","",,"Hancock","","","","2017/01/16",
"224.920","-","RI","North Providence","","N1JBC","67.0","",,"Providence","","","Quahog Net,AllStar Node 50532","2020/03/05",
"224.940","-","CT","Avon","","W1JNR"," ","",,"Hartford",,"","","",
"224.940","-","MA","Waltham","","W1MHL"," ","",,"Middlesex","","","","2014/03/08",
"224.960","-","CT","Bridgeport","","N1LXV","77.0","",,"Fairfield","","","","2008/05/18",
"224.960","-","VT","Wells","","N1VT","","",,"Rutland","","","","2015/06/16",
"224.980","-","ME","Dixmont","","KA1KWH","103.5","",,"Penobscot","","","","2017/05/16",
"224.980","-","RI","Westerly","","N1LMA","136.5","",,"Washington","","","CRS Net","2018/08/16",
"224.9875","S","MA","Woburn","","KB1FX","77.0","","Local","Middlesex","4372","","","2014/02/24",
"440.250","+","CT","Goshen","","KU1Q","123.0","",,"Litchfield","","","","2009/09/25",
"440.450","+","CT","Fairfield","","N1ZU","","",,"Fairfield","","","","2014/05/16",
"440.750","-","CT","Wilton","DMR    ","W1SP","CC1","",,"Fairfield","","","CT ARES DMR Net","2015/10/10",
"440.7625","+","CT","Bridgeport","DMR    ","N1TGE","CC1","",,"Fairfield","","","CT ARES DMR Net","2015/10/10",
"440.800","+","CT","Colchester","DMR    ","K1JCL","CC1","",,"New London","","","DMR-MARC New England Net","2015/10/10",
"440.8125","+","CT","Wolcott","DMR    ","KB1TTN","CC1","",,"New Haven","","","CT ARES DMR Net","2015/10/10",
"440.8625","+","CT","Vernon","DMR    ","AA1HD","CC1","",,"Tolland","","","Brandmeister DMR Net","2016/07/21",
"440.9625","+","CT","New Milford","DMR    ","NA1RA","CC1","",,"Litchfield","","","CT ARES DMR Net","2015/10/10",
"441.2625","+","CT","Guilford","DMR    ","W1SP","CC1","",,"New Haven","","","CT ARES DMR Net","2015/10/10",
"441.300","+","NH","Derry","","KC2LT","107.2","",,"Rockingham","","","","2017/10/31",
"441.350","+","NH","East Kingston","YSF/FM ","KC1EWP","88.5","","Local","Rockingham","","","","2016/06/18",
"441.350","+","VT","Mt. Equinox","DMR    ","KB5VP","CC7","",,"Bennington","","","DMR-MARC New England Net","2017/11/06",
"441.4625","-","CT","New Haven","DMR    ","KB1TTN","CC1","",,"New Haven","","","CT ARES DMR Net","2015/10/10",
"441.4625","+","CT","Storrs","DMR    ","W1JLZ","CC2","",,"Tolland","","","CT ARES DMR Net","2015/10/10",
"441.500","+","CT","Fairfield","","N1LXV","77.0","",,"Fairfield","","","","2014/06/06",
"441.500","+","MA","Medfield","","N1KUE","","88.5",,"Norfolk","","","","2014/11/23",
"441.550","+","CT","Torrington","DMR    ","W1HDN","CC1","",,"Litchfield","","","CT ARES DMR Net","2015/10/10",
"441.550","+","NH","Derry","","N1TEC","127.3","",,"Rockingham","7220","188420","","2014/12/20",
"441.600","+","CT","Norwalk","D-STAR    ","W1NLK","B","",,"Fairfield","","","D-STAR REF069 C","2015/01/26",
"441.600","+","MA","Northborough","","K1WPO","88.5","","Local","Worcester",,"","","",
"441.650","+","CT","Watertown","","KB1AEV","151.4","",,"Litchfield","4395","147345","KB1AEV Net","2018/11/13",
"441.700","+","CT","Bridgeport","","N1KGN","77.0","",,"Fairfield","","441700","","2014/03/05",
"441.700","+","NH","Dublin","YSF/FM ","WQ2H","100.0","",,"Cheshire","","","","2016/07/31",
"441.800","+","CT","Somers","","N1TUP","151.4","151.4*",,"Tolland","4395","147345/KB1AEV-R","KB1AEV Net","2019/01/05",
"441.850","+","CT","Washington","","NA1RA","77.0","",,"Litchfield","","","NA1RA Net","2014/06/11",
"441.900","+","NH","Pembroke","","N1LHP","88.5","",,"Merrimack","","","Phantom Net","2016/10/25",
"441.950","+","CT","Norwich","","W1HLO","67.0","","Local","New London","","","","2014/05/24",
"441.950","+","MA","Leominster","YSF/FM ","KB1ZKL","82.5","","Local","Worcester","","","","2015/10/12",
"441.950","+","NH","Portsmouth","D-STAR    ","KB1ZDR","B","",,"Rockingham","","","","2014/02/20",
"442.000","+","NH","Londonderry","","K1DED","100.0","",,"Rockingham","","511025","","2014/07/22",
"442.050","+","CT","Avon","DMR    ","W1HDN","CC1","",,"Hartford","","","Brandmeister DMR Net","2016/07/21",
"442.050","+","MA","Boston","DMR    ","KB1VKI","CC2","",,"Suffolk","","","Brandmeister DMR Net","2017/07/19",
"442.100","+","CT","Newington","DMR    ","W1HQ","CC1","",,"Hartford","","","CT ARES DMR Net","2015/10/10",
"442.100","+","MA","Gardner","","W1GCD","88.5","","Local","Worcester","","","","2014/06/06",
"442.100","+","NH","Ossipee","YSF/FM ","W1BST","100.0","",,"Carroll","","","","2020/04/08",
"442.150","+","CT","Vernon","D-STAR    ","AA1HD","B","",,"Tolland","","","","2012/09/06",
"442.150","+","NH","Pittsfield","","N1IMO","88.5","",,"Merrimack","","","N1IMO Net","2018/10/13",
"442.200","+","CT","Bridgeport","DMR    ","AG2K","CC1","",,"Fairfield","","","DMR-MARC New England Net","2015/10/10",
"442.200","+","MA","Worcester","DMR    ","N1PFC","CC1","",,"Worcester","","","DMR-MARC New England Net","2020/02/28",
"442.250","+","CT","Torrington","","KB1AEV","173.8","",,"Litchfield","4395","147345","KB1AEV Net","2018/11/13",
"442.250","+","MA","Lowell","","K1LVF","88.5","88.5",,"Middlesex","4133","4133/W1MRA-R","MMRA Net,[446.775 (Burlington, MA)]","2012/09/12",
"442.300","+","CT","Terryville","","KB1CDI","88.5","88.5",,"Litchfield","","13782","Donkey Dusters Net","2012/09/12",
"442.300","+","MA","Clinton","","N1KUB","74.4","",,"Worcester","","","","2013/06/10",
"442.350","+","MA","Acton","DMR    ","NO1A","CC1","",,"Middlesex","","","DMR-MARC Net","2020/04/19",
"442.350","+","NH","Newbury","","W1VN","88.5","",,"Merrimack","","","","2019/02/09",
"442.400","+","CT","Enfield","","K1ENF","94.8","",,"Hartford","","","","2014/06/06",
"442.400","+","ME","Farmington","DMR    ","W1BHR","CC11","",,"Franklin","","","DMR-MARC New England Net","2018/02/19",
"442.450","+","CT","Bolton","","KB1EPA","88.5","",,"Tolland","","","","2019/11/22",
"442.450","+","MA","Westford","D-STAR    ","WB1GOF","B","",,"Middlesex","","","D-STAR REF050 C","2020/03/06",
"442.500","+","CT","Woodbridge","","W1WPD","D073/77.0","D073",,"New Haven","4663","46633","[K1SOX Net],RB:2m/440, NWR SAME Alerts","2017/06/07",
"442.500","+","MA","Braintree","","AE1TH","118.8","",,"Norfolk","4086","","","2009/03/03",
"442.550","+","NH","Chester","","K1JC","88.5","",,"Rockingham",,"","","",
"442.600","+","CT","Vernon","","KB1AEV","151.4","151.4*",,"Tolland","4395","147345","KB1AEV Net","2018/11/13",
"442.600","+","NH","Windham","NFM","N1WPN","88.5","","OFF","Rockingham","","","","2019/05/20",
"442.650","+","MA","Great Barrington","YSF/FM ","KC1GLK","162.2","",,"Berkshire","","","","2017/12/10",
"442.700","+","CT","Farmington","","N1GCN","173.8","",,"Hartford","","","","2009/09/25",
"442.700","+","MA","Weston","","N1DCH","88.5","88.5*",,"Middlesex","4136","4136/K1MRA-R","MMRA2 Net,[MMRA Net]","2020/02/25",
"442.750","+","MA","Granville","DMR/FM ","KB1AEV","CC1/77.0","",,"Hampden","","","Quahog Net,AllStar Node 28410","2020/03/05",
"442.800","+","MA","Danvers","DMR    ","NS1RA","CC4","",,"Essex","","","DMR-MARC New England Net","2018/12/01",
"442.850","+","CT","Bristol","","K1CRC","77.0","77.0",,"Hartford","","","146.880 (Bristol, CT)","2013/04/09",
"442.850","+","MA","Beverly","","WA1PNW","103.5","",,"Essex","","","","2014/05/12",
"442.850","+","MA","Sutton","D-STARDMR    ","KC1AZZ","B/CC1","CC1",,"Worcester","","","Brandmeister DMR Net","2018/04/19",
"442.900","+","CT","Seymour","DMR    ","KA1HCX","CC1","",,"New Haven","","","DMR-MARC New England Net","2015/12/24",
"442.900","+","MA","Pepperell","","N1MNX","100.0","",,"Middlesex","","88008","","2014/11/07",
"442.950","+","MA","Fitchburg","","WB1EWS","88.5","",,"Worcester","","","53.830 (Fitchburg, MA)","2008/02/02",
"443.050","+","CT","Newington","","W1OKY","100.0","",,"Hartford","","","","2009/09/25",
"443.050","+","ME","Biddeford","D-STAR    ","KC1ALA","B","",,"York","","","","2014/06/20",
"443.100","+","CT","Hartford","","W1HDN","114.8","",,"Hartford","","","","2013/11/07",
"443.150","+","NH","New Ipswich","","N3LEE","71.9","",,"Hillsborough","","","","2015/05/18",
"443.150","+","RI","Bristol","","K1CW","94.8","94.8","Local","Bristol","","","","2013/02/27",
"443.150","+","VT","Burlington","","W1FP","100.0","",,"Chittenden","","","","2013/12/18",
"443.200","+","MA","Holyoke","","W1TOM","127.3","",,"Hampden","","","[146.940 (Holyoke, MA)]","2010/03/25",
"443.200","+","MA","Stoneham","YSFD-STAR/FM ","WO1VES","146.2","","Local","Middlesex","","","","2020/01/30",
"443.200","+","ME","Kents Hill","","W1PIG","88.5","","OFF","Kennebec","","15061","W1PIG Net","2015/03/16",
"443.250","+","CT","East Hartford","","W1EHC","141.3","",,"Hartford","","","","2012/03/09",
"443.300","+","CT","Vernon","","W1HDN","114.8","",,"Tolland","4159","","146.790 (Vernon, CT)","2008/02/02",
"443.300","+","MA","Littleton","","KB5JR","127.3","","Local","Middlesex","","","","2020/02/25",
"443.300","+","MA","Worcester","","N1OHZ","100.0","",,"Worcester","","183237/N1VGJ-R","Spanish","2012/09/10",
"443.300","+","ME","Livermore","D-STAR    ","W1NPP","B","","OFF","Androscoggin","","","","2019/06/01",
"443.400","+","CT","Salem","D-STAR    ","KD1STR","B","",,"New London","","","D-STAR REF069 C","2015/01/26",
"443.400","+","NH","Goffstown","","NN1PA","186.2","",,"Hillsborough","","","","2019/07/30",
"443.400","+","VT","Saint Albans","","N1STA","162.2","",,"Franklin","","","","2007/11/04",
"443.450","+","CT","Portland","","N1JML","100.0","",,"Middlesex","","","147.195 (Portland, CT)","2008/02/02",
"443.450","+","MA","Deerfield","","AB1RS","","173.8",,"Franklin","","","","2014/04/13",
"443.450","+","NH","Kensington","YSF/FM ","KB1VTL","88.5","",,"Rockingham","","","","2014/03/24",
"443.500","+","ME","Knox","","KD1KE","103.5","",,"Waldo","","","","2015/03/16",
"443.500","+","NH","Hollis","","N1IMO","88.5","",,"Hillsborough","","336966","N1IMO Net","2011/01/26",
"443.500","+","NH","West Lebanon","","KA1UAG","131.8","131.8",,"Grafton","","","KA1UAG Net","2012/09/12",
"443.550","+","CT","Milford","","N1LUF","77.0","",,"New Haven","","","","2014/02/11",
"443.550","+","NH","Hanover","","W1FN","136.5","",,"Grafton","","363356","[145.330 (Hanover, NH)]","2009/05/09",
"443.600","+","CT","Torrington","","W1HDN","82.5","",,"Litchfield","","","W1HDN West Net","2015/01/21",
"443.650","+","CT","Danbury","","W1HDN","","141.3",,"Fairfield","","","W1HDN West Net,No RX","2015/03/30",
"443.650","+","NH","Pembroke","","N1IHF","131.8","",,"Merrimack","","","[444.800 (Nashua, NH)]","2017/02/16",
"443.700","+","MA","Belchertown","","N1SIF","71.9","",,"Hampden","","","","2007/11/08",
"443.700","+","MA","Gloucester","YSF/FM ","W1GLO","107.2","",,"Essex","","","","2018/09/13",
"443.750","+","CT","Vernon","","W1BRS","77.0","",,"Tolland","","","","2012/03/09",
"443.750","+","NH","Mason","YSF/FM ","K1TLV","97.4","",,"Hillsborough","","","Closed","2015/11/30",
"443.750","+","VT","Monkton","DMR    ","W1IMD","CC7","",,"Addison","","","DMR-MARC New England Net","2017/11/06",
"443.800","+","CT","Union","DMR    ","KB1NTA","CC1","",,"Tolland","","","CT ARES DMR Net","2015/10/10",
"443.800","+","NH","Walpole","","WA1ZYX","141.3","",,"Cheshire","","","","2015/03/06",
"443.850","+","NH","Epsom","P25/FM ","W1ASS","NAC353/88.5","",,"Merrimack","","","","2013/09/22",
"443.900","+","MA","Auburn","","K1WPO","100.0","100.0",,"Worcester","","273824","","2012/10/01",
"443.900","+","VT","Corinth","DMR    ","KA1UAG","CC8","",,"Orange","","","DMR-MARC New England Net","2017/03/13",
"443.950","+","CT","Vernon","DMR    ","AA1HD","CC1","",,"Tolland","","","CT ARES DMR Net","2015/10/10",
"443.950","+","NH","Claremont","","KU1R","103.5","",,"Sullivan",,"","","",
"444.000","+","CT","Westbrook","D-STAR    ","W1BCG","B","",,"Middlesex","","","D-STAR REF069 C","2015/01/26",
"444.000","+","ME","Dedham","","KC1FRJ","100.0","",,"Hsncock","","","","2018/07/14",
"444.000","+","VT","White River Jct","","N1DAS","141.3","",,"Windsor","","","","2009/10/29",
"444.050","+","NH","Alton","","K1JEK","88.5","",,"Belknap",,"","","",
"444.050","+","VT","Mt. Equinox","","K1EQX","100.0","",,"Bennington","","","NFMRA Net","2009/09/25",
"444.100","+","CT","South Killingly","D-STAR    ","N1GAU","B","",,"Windham","","","D-STAR REF069 C","2015/01/26",
"444.100","+","MA","North Andover","","N1LHP","","",,"Essex","","","Phantom Net,Closed","2016/10/30",
"444.150","+","CT","Rocky Hill","DMR    ","W1VLA","CC3","",,"Hartford","","","DMR-MARC New England Net","2018/12/09",
"444.200","+","CT","Meriden","","KB1AEV","151.4","",,"New Haven","4395","147345","KB1AEV Net","2018/11/13",
"444.200","+","NH","Goffstown","YSF/FM ","NN1PA","186.2","",,"Hillsborough","","","","2014/05/05",
"444.200","+","RI","Providence","","N1RWX","88.5","",,"Providence","","507890","444.9625 (Lowell, MA),Spanish","2016/05/13",
"444.250","+","CT","Meriden","D-STAR    ","W1ECV","B","",,"New Haven","","","","2012/09/06",
"444.250","+","NH","Hollis","","N1IMO","107.2","",,"Hillsborough","","","","2016/10/09",
"444.300","+","ME","Cooper","","W1LH","100.0","",,"Washington","","","","2010/07/08",
"444.300","+","ME","Knox","D-STAR    ","W1EMA","B","","OFF","Waldo","","","","2016/03/28",
"444.300","+","NH","Goffstown","DMR    ","KM3T","CC10","",,"Hillsborough","","","DMR-MARC New England Net","2016/05/12",
"444.350","+","CT","Ansonia","DMR    ","K1EIR","CC2","",,"New Haven","","","CT ARES DMR Net","2015/10/10",
"444.350","+","CT","Cornwall","DMR    ","W1SP","CC1","",,"Litchfield","","","CT ARES DMR Net","2015/10/10",
"444.350","+","NH","Salem","D-STAR    ","K1HRO","B","","Local","Rockingham","","","D-STAR REF050 C","2020/03/06",
"444.350","+","RI","Middletown","","KA1MHA","67.0","",,"Newport","","","","2016/07/28",
"444.400","+","CT","Rocky Hill","","KB1CDI","88.5","88.5*",,"Hartford","","","[Donkey Dusters Net]","2015/02/14",
"444.400","+","ME","Holden","","N1ME","88.5","","OFF","Penobscot","","646666","146.940 (Holden, ME)","2018/02/19",
"444.400","+","ME","Topsham","YSF/FM ","KS1R","88.5","","OFF","Sagadahoc","","","","2016/12/06",
"444.400","+","NH","Kensington","","W1WQM","100.0","",,"Rockingham","","","","2015/11/30",
"444.400","+","RI","Foster","YSF/FM ","KB1TUG","67.0","","Local","Providence","","","","2016/04/01",
"444.400","+","VT","Brattleboro","DMR    ","WR1VT","CC1","",,"Windham","","","DMR-MARC New England Net","2015/10/10",
"444.450","+","CT","Hamden","","N1GTL","100.0","",,"New Haven","","","","2016/09/03",
"444.450","+","MA","Wrentham","","K1LBG","127.3","",,"Norfolk","","","","2009/09/25",
"444.500","+","VT","Pico Peak","DMR    ","W1IMD","CC1","",,"Rutland","","","DMR-MARC New England Net","2015/10/12",
"444.550","+","CT","Haddam","D-STAR    ","KB1UHS","B","",,"Middlesex","","","D-STAR REF069 C","2017/01/20",
"444.550","+","MA","Bridgewater","YSF/FM ","W1MV","88.5","",,"Plymouth","","","[147.180 (Bridgewater, MA)]","2015/07/16",
"444.550","+","VT","Killington Peak","","W1ABI","110.9","",,"Rutland","","","NFMRA Net","2007/11/04",
"444.600","+","MA","Newton","","W1TKZ","88.5","",,"Middlesex","","","147.030 (Newton, MA)","2008/02/02",
"444.600","+","ME","Westbrook","","N1SNR","82.5","",,"Cumberland","","","PRG Net","2016/05/01",
"444.600","+","VT","Williamstown","","W1AAK","110.9","",,"Orange","","","NFMRA Net","2007/11/04",
"444.650","+","CT","Harwinton","","KB1AEV","151.4","151.4*",,"Litchfield","4395","147345","KB1AEV Net","2018/11/13",
"444.650","+","NH","Keene","DMR    ","WA1ZYX","CC1","",,"Cheshire","","","DMR-MARC New England Net","2016/02/19",
"444.650","+","VT","Monkton","","W1AAK","110.9","",,"Addison","","","NFMRA Net","2007/11/04",
"444.700","+","MA","Boston","P25/FM ","W1KRU","NAC444/88.5","",,"Suffolk","","","","2019/01/18",
"444.700","+","VT","Newfane","","WA1KFX","110.9","",,"Windham","","","NFMRA Net","2007/11/04",
"444.750","+","CT","Rocky Hill","","N1OTW","71.9","71.9*",,"Hartford","","","N1OTW Net","2012/09/12",
"444.800","+","CT","East Killingly","DMR    ","KZ1M","CC1","",,"Windham","","","CT ARES DMR Net","2015/10/10",
"444.800","+","CT","Roxbury","","NA1RA","192.8","",,"Litchfield","","","","2019/02/09",
"444.800","+","ME","Franklin","","N1DP","100.0","",,"Hancock","","","","2013/11/16",
"444.800","+","NH","Nashua","","N1IMO","131.8","",,"Hillsborough","","","443.650 (Pembroke, NH)","2016/03/05",
"444.850","+","CT","Ansonia","","AC1KV","100.0","","Limited TX","New Haven","","13927","Closed","2013/08/28",
"444.850","+","CT","South Killingly","DMR    ","K1JCL","CC1","",,"Windham","","","DMR-MARC New England Net","2015/10/10",
"444.875","+","VT","Mendon","","KB1BXH","103.5","",,"Rutland","","","","2012/02/25",
"444.900","+","MA","West Millbury","","KA1AQP","100.0","",,"Worcester","","","","2013/12/08",
"444.900","+","ME","Washington","","WZ1J","91.5","",,"Knox","","","[147.135 (Brunswick, ME)]","2014/05/29",
"444.900","+","NH","Enfield","","KA1UAG","131.8","131.8",,"Grafton","","","KA1UAG Net","2012/09/12",
"444.900","+","VT","Williston","","N1IOE","100.0","100.0",,"Chittenden","","","KA1UAG Net","2012/09/12",
"444.950","+","CT","Coventry","DMR    ","K1IIG","CC1","",,"Tolland","","","","2016/05/14",
"444.950","+","ME","Brownville","","K1PQ","103.5","",,"Piscataquis","","896607","","2020/01/06",
"444.950","+","NH","Hanover","","W1ET","88.5","",,"Grafton","","","","2013/12/19",
"444.9625","+","MA","Lowell","","KB2KWB","179.9","",,"Middlesex","","506983","444.200 (Providence, RI),Spanish","2016/05/13",
"445.000","S","VT","Brandon","DMR    ","AA1PR","CC1","","Local","Rutland","","","Brandmeister DMR Net","2017/07/19",
"445.025","-","VT","Bolton","","WB1GQR","","",,"Chittenden","7230","97496","145.150 (Bolton, VT),Closed","2008/02/02",
"445.7375","-","CT","Brooklyn","DMR    ","KB1NTA","CC3","",,"Windham","","","CT ARES DMR Net","2015/10/10",
"445.7375","-","CT","Danbury","DMR    ","KX1EOC","CC1","",,"Fairfield","","","CT ARES DMR Net","2015/10/10",
"445.7375","-","CT","Westbrook","DMR    ","WB1EOC","CC2","",,"Middlesex","","","CT ARES DMR Net","2015/10/10",
"445.8375","-","CT","Middlebury","DMR    ","WB1CQH","CC2","",,"New Haven","","","CT ARES DMR Net","2015/10/10",
"445.8375","-","CT","Sterling","DMR    ","N1CLV","CC1","",,"Windham","","","CT ARES DMR Net","2015/10/10",
"445.8875","-","CT","Somers","DMR    ","W1SP","CC1","",,"Tolland","","","CT ARES DMR Net","2015/10/10",
"445.9875","-","CT","Colchester","DMR    ","WH6SW","CC1","",,"New London","","","CT ARES DMR Net","2015/10/10",
"446.025","S","MA","Boston","","W1BUR","100.0","","OFF","Suffolk","","631098","","2017/03/08",
"446.100","S","NH","Center Harbor","","N1EO","","",,"Belknap",,"99598","","",
"446.100","S","VT","Brandon","","WW1VT","173.8","",,"Rutland","","394708","AllStar Node 42353","2015/10/19",
"446.275","-","VT","Mt. Snow","DMR    ","N1GBB","CC6","",,"Windham","","","DMR-MARC New England Net","2016/12/11",
"446.325","-","CT","Middletown","","N1SFE","203.5","","Local","Middlesex","","","","2008/01/22",
"446.325","-","MA","Natick","NFM","W1STR","146.2","",,"Middlesex","4942","4942","NE1AR Net","2020/04/08",
"446.325","-","ME","Skowhegan","","W1LO","203.5","","OFF","Somerset","","","","2015/03/16",
"446.325","-","NH","Claremont","DMR    ","WX1NH","CC7","",,"Sullivan","","","Brandmeister DMR Net","2017/11/04",
